CountryID,Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
32,Argentina,"Mining, Manufacturing, Utilities (ISIC C-E)","11,249,142,860","13,424,032,439","12,647,618,501","12,994,179,708","15,015,745,198","18,100,217,234","19,735,216,010","20,925,611,568","20,592,362,132","22,759,261,493","23,206,720,125","24,050,194,181","25,598,569,304","28,123,211,770","28,811,860,087","27,979,774,314","31,506,693,837","32,365,407,799","38,666,774,317","26,277,887,802","42,412,835,625","50,430,962,421","55,066,201,129","45,048,156,011","48,160,495,819","52,328,416,891","56,534,173,126","61,823,209,409","60,806,007,780","56,750,344,808","58,700,532,143","54,585,084,123","27,576,721,038","36,753,294,208","42,695,233,854","50,378,250,326","59,144,136,118","66,715,837,143","79,326,253,237","70,755,752,901","89,125,513,682","107,952,715,089","113,811,095,480","117,307,261,480","111,376,396,106","119,729,798,865","101,269,073,507"
32,Argentina,Manufacturing (ISIC D),"10,242,461,541","12,296,129,748","11,648,025,712","11,840,734,787","13,657,800,125","16,792,693,831","18,045,647,818","19,175,392,656","18,486,126,958","20,538,551,635","20,473,047,161","20,665,197,259","23,172,861,373","24,521,192,775","25,091,692,027","24,038,872,799","26,707,045,893","27,525,437,614","32,686,117,703","21,818,885,685","34,837,795,022","42,561,751,394","46,007,789,214","35,831,743,460","38,305,804,994","40,951,633,269","43,919,803,049","49,135,419,189","49,084,058,181","44,264,186,590","43,148,161,599","39,801,991,952","19,101,911,395","26,810,191,792","31,405,631,423","36,794,947,014","41,903,981,664","49,395,762,965","60,471,605,622","52,417,498,112","67,576,340,411","84,033,773,596","88,475,183,165","92,065,201,620","83,769,062,238","91,727,536,035","75,587,807,173"
32,Argentina,Construction (ISIC F),"1,915,516,484","2,373,018,799","2,114,340,864","2,045,086,889","2,620,203,861","3,953,659,487","3,845,577,322","4,240,180,175","4,538,810,848","5,016,128,427","5,624,679,623","5,286,445,810","4,917,571,533","5,396,678,525","5,088,447,033","4,345,398,623","5,461,067,939","6,054,745,181","6,912,047,986","4,092,002,014","5,422,326,607","7,620,670,452","10,544,727,319","11,567,461,401","12,359,559,730","11,576,279,905","11,674,665,337","13,017,543,115","14,153,819,839","13,265,786,686","11,487,795,409","10,010,703,861","2,221,588,512","3,429,875,839","5,095,352,582","7,052,492,391","9,305,791,500","12,721,219,429","16,737,519,153","14,290,044,028","18,599,993,245","25,714,462,820","28,226,991,950","29,924,656,907","26,288,604,650","29,486,779,142","21,452,724,804"
32,Argentina,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","5,504,175,826","6,311,831,922","6,178,711,096","6,011,202,673","7,072,316,634","7,864,528,105","9,214,470,199","10,050,764,393","10,470,811,590","12,710,046,597","14,317,366,314","14,501,159,654","15,333,414,377","16,531,346,322","17,631,623,347","16,646,693,552","19,764,967,242","19,190,412,715","22,549,959,560","14,884,006,826","25,271,324,322","34,529,908,475","40,415,184,323","45,087,839,738","49,105,426,810","47,235,130,326","51,071,815,811","56,331,957,359","57,609,701,178","52,326,142,124","50,351,755,728","46,031,989,168","15,106,536,489","19,527,400,846","22,894,457,977","28,039,439,303","33,067,170,696","42,189,908,473","53,674,825,315","47,254,651,682","61,136,869,866","76,720,382,664","83,645,075,437","87,942,288,707","79,981,974,913","90,108,142,170","76,367,166,411"
32,Argentina,"Transport, storage and communication (ISIC I)","1,392,791,209","1,479,321,784","1,359,281,508","1,392,250,592","1,596,393,960","1,729,051,644","1,846,979,947","2,210,269,303","2,314,540,714","2,540,857,762","2,674,672,828","2,967,096,067","2,576,395,848","2,701,911,119","3,143,977,288","345,790,774","3,937,343,921","3,857,965,970","5,058,023,779","2,581,642,678","5,879,840,003","7,845,481,470","9,385,214,940","12,813,981,260","14,494,442,836","15,125,619,691","16,270,954,506","18,218,802,010","19,360,617,536","18,641,943,310","19,159,227,139","18,155,815,420","5,987,099,337","8,198,891,807","10,183,991,868","12,508,448,561","14,589,670,798","17,955,253,082","22,230,341,748","20,901,912,186","25,481,299,843","30,444,202,717","33,334,958,800","34,258,993,861","31,311,025,130","35,259,441,944","30,670,876,866"
32,Argentina,Other Activities (ISIC J-P),"7,871,472,530","9,196,387,765","8,100,045,215","10,618,457,175","12,799,757,542","13,275,540,622","11,210,843,885","14,438,954,013","16,215,150,820","19,462,102,008","25,291,391,593","27,247,135,718","24,595,208,296","27,510,439,918","29,583,983,580","30,085,159,910","37,818,221,021","39,071,312,372","42,618,539,911","22,368,687,559","53,832,693,857","80,029,197,874","103,212,457,220","93,935,363,080","103,056,259,948","106,443,775,354","108,123,387,937","112,637,397,393","116,055,408,406","117,665,572,290","119,207,892,232","118,769,309,100","37,339,167,700","41,115,152,911","46,346,230,617","56,726,087,670","66,606,853,833","83,307,772,946","107,850,117,219","111,143,175,722","133,002,303,419","167,520,442,932","195,004,846,054","208,493,160,689","188,906,428,623","224,966,864,306","195,479,787,018"
32,Argentina,Total Value Added,"30,584,175,832","36,525,248,810","34,004,869,133","37,262,835,902","43,248,933,572","47,868,078,018","49,693,482,606","56,193,948,545","58,281,684,285","67,492,032,776","75,598,840,813","78,795,206,130","80,261,530,002","87,332,688,838","91,458,445,548","85,725,537,504","106,247,312,303","108,814,728,050","126,508,424,112","77,127,348,415","143,607,038,054","192,693,250,875","231,500,612,561","219,879,107,567","239,482,042,511","245,685,865,034","258,026,313,784","276,404,235,839","282,746,184,285","270,530,318,851","271,409,556,231","259,091,922,571","98,016,278,984","121,600,009,413","141,082,798,156","170,631,622,197","198,969,996,441","244,483,569,881","306,580,402,585","282,083,864,222","357,763,778,053","445,456,565,572","487,639,815,352","515,049,880,540","475,928,824,451","531,686,011,400","460,018,836,338"
51,Armenia,Final consumption expenditure,,,,,,,,,,,,,,,,,,,,,"1,542,945,605","1,595,957,730","1,405,707,672","1,293,809,430","1,294,732,493","1,568,735,672","1,849,691,444","1,950,990,161","2,181,933,333","2,070,057,818","2,157,653,620","2,301,535,414","2,441,679,871","2,719,161,628","3,433,139,082","4,361,428,793","5,437,465,826","7,787,709,183","9,863,473,687","8,359,467,955","9,087,096,198","10,116,337,277","10,414,813,059","11,021,995,097","11,334,720,594","9,623,769,453","9,609,211,575"
51,Armenia,Household consumption expenditure (including Non-profit institutions serving households),,,,,,,,,,,,,,,,,,,,,"1,154,516,554","1,210,335,991","1,183,710,586","1,087,025,986","1,173,186,656","1,437,445,873","1,685,835,342","1,783,079,150","1,990,892,227","1,869,290,778","1,951,436,244","2,083,127,452","2,224,878,338","2,457,411,260","3,100,753,440","3,889,090,720","4,848,962,158","6,932,120,152","8,773,693,966","7,305,856,095","7,981,354,250","8,918,574,689","9,256,249,006","9,694,641,040","9,931,611,833","8,240,058,282","8,140,461,099"
51,Armenia,General government final consumption expenditure,,,,,,,,,,,,,,,,,,,,,"388,429,051","385,621,739","221,997,086","206,783,444","121,545,837","131,289,800","163,856,102","167,911,011","191,041,106","200,767,040","206,217,377","218,407,962","216,801,533","261,750,368","332,385,642","472,338,073","588,503,668","855,589,031","1,089,779,720","1,053,611,860","1,105,741,948","1,197,762,589","1,158,564,053","1,327,354,057","1,403,108,761","1,383,711,172","1,468,750,476"
